Row;s_level_name;e_full_name;e_INN_code;s_sec_type_name_dop;s_sec_form_name_full;s_RTS_code;s_ISIN_code;si_gos_reg_num;si_gos_reg_date;s_face_value;s_face_value_currency;s_quot_list_in_date;s_segment;s_date_defolt;s_date_technic_defolt
1821;Некотировальная часть Списка;The Sherwin-Williams Company;;Акции;Акции иностранного эмитента обыкновенные;SHW;US8243481061;;;0,333333000000000000;USD;17.11.2016 0:00:00;;;
1822;Некотировальная часть Списка;Activision Blizzard, Inc.;;Акции;Акции иностранного эмитента обыкновенные;ATVI;US00507V1098;;;0,000001000000000000;USD;17.11.2016 0:00:00;;;
1823;Некотировальная часть Списка;The Clorox Company;;Акции;Акции иностранного эмитента обыкновенные;CLX;US1890541097;;;1,000000000000000000;USD;17.11.2016 0:00:00;;;
1824;Некотировальная часть Списка;The TJX Companies, Inc.;;Акции;Акции иностранного эмитента обыкновенные;TJX;US8725401090;;;1,000000000000000000;USD;17.11.2016 0:00:00;;;
1825;Некотировальная часть Списка;Garmin Ltd.;;Акции;Акции иностранного эмитента обыкновенные;GRMN;CH0114405324;;;0,100000000000000000;CHF;17.11.2016 0:00:00;;;
1826;Некотировальная часть Списка;Affiliated Managers Group, Inc.;;Акции;Акции иностранного эмитента обыкновенные;AMG;US0082521081;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1827;Некотировальная часть Списка;Murphy Oil Corporation;;Акции;Акции иностранного эмитента обыкновенные;MUR;US6267171022;;;1,000000000000000000;USD;17.11.2016 0:00:00;;;
1828;Некотировальная часть Списка;TripAdvisor, Inc.;;Акции;Акции иностранного эмитента обыкновенные;TRIP;US8969452015;;;0,001000000000000000;USD;17.11.2016 0:00:00;;;
1829;Некотировальная часть Списка;Ross Stores, Inc.;;Акции;Акции иностранного эмитента обыкновенные;ROST;US7782961038;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1830;Некотировальная часть Списка;Keurig Dr Pepper Inc.;;Акции;Акции иностранного эмитента обыкновенные;KDP;US49271V1008;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1831;Некотировальная часть Списка;People's United Financial, Inc.;;Акции;Акции иностранного эмитента обыкновенные;PBCT;US7127041058;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1832;Некотировальная часть Списка;Franklin Resources, Inc.;;Акции;Акции иностранного эмитента обыкновенные;BEN;US3546131018;;;0,100000000000000000;USD;17.11.2016 0:00:00;;;
1833;Некотировальная часть Списка;Universal Health Services, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса B;UHS;US9139031002;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1834;Некотировальная часть Списка;Chubb Limited;;Акции;Акции иностранного эмитента обыкновенные;CB;CH0044328745;;;24,149999999999999000;CHF;17.11.2016 0:00:00;;;
1835;Некотировальная часть Списка;Martin Marietta Materials, Inc.;;Акции;Акции иностранного эмитента обыкновенные;MLM;US5732841060;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1836;Некотировальная часть Списка;KLA Corporation;;Акции;Акции иностранного эмитента обыкновенные;KLAC;US4824801009;;;0,001000000000000000;USD;17.11.2016 0:00:00;;;
1837;Некотировальная часть Списка;O'Reilly Automotive, Inc.;;Акции;Акции иностранного эмитента обыкновенные;ORLY;US67103H1077;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1838;Некотировальная часть Списка;Fidelity National Information Services, Inc.;;Акции;Акции иностранного эмитента обыкновенные;FIS;US31620M1062;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1839;Некотировальная часть Списка;Coterra Energy Inc.;;Акции;Акции иностранного эмитента обыкновенные;CTRA;US1270971039;;;0,100000000000000000;USD;17.11.2016 0:00:00;;;
1840;Некотировальная часть Списка;H&R Block, Inc.;;Акции;Акции иностранного эмитента обыкновенные;HRB;US0936711052;;;;;17.11.2016 0:00:00;;;
1841;Некотировальная часть Списка;Marathon Petroleum Corporation;;Акции;Акции иностранного эмитента обыкновенные;MPC;US56585A1025;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1842;Некотировальная часть Списка;Under Armour, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;UAA;US9043111072;;;0,000333000000000000;USD;17.11.2016 0:00:00;;;
1843;Некотировальная часть Списка;Host Hotels & Resorts, Inc.;;Акции;Акции иностранного эмитента обыкновенные;HST;US44107P1049;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1844;Некотировальная часть Списка;Darden Restaurants, Inc.;;Акции;Акции иностранного эмитента обыкновенные;DRI;US2371941053;;;;;17.11.2016 0:00:00;;;
1845;Некотировальная часть Списка;Zions Bancorporation, National Association;;Акции;Акции иностранного эмитента обыкновенные;ZION;US9897011071;;;0,001000000000000000;USD;17.11.2016 0:00:00;;;
1846;Некотировальная часть Списка;Boston Properties, Inc.;;Акции;Акции иностранного эмитента обыкновенные;BXP;US1011211018;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1847;Некотировальная часть Списка;The Western Union Company;;Акции;Акции иностранного эмитента обыкновенные;WU;US9598021098;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1848;Некотировальная часть Списка;Molson Coors Beverage Company;;Акции;Акции иностранного эмитента обыкновенные класса B;TAP;US60871R2094;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1849;Некотировальная часть Списка;The Kraft Heinz Company;;Акции;Акции иностранного эмитента обыкновенные;KHC;US5007541064;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1850;Некотировальная часть Списка;Eastman Chemical Company;;Акции;Акции иностранного эмитента обыкновенные;EMN;US2774321002;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1851;Некотировальная часть Списка;Healthpeak Properties, Inc.;;Акции;Акции иностранного эмитента обыкновенные;PEAK;US42250P1030;;;1,000000000000000000;USD;17.11.2016 0:00:00;;;
1852;Некотировальная часть Списка;Intuitive Surgical, Inc.;;Акции;Акции иностранного эмитента обыкновенные;ISRG;US46120E6023;;;0,001000000000000000;USD;17.11.2016 0:00:00;;;
1853;Некотировальная часть Списка;Henry Schein, Inc.;;Акции;Акции иностранного эмитента обыкновенные;HSIC;US8064071025;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1854;Некотировальная часть Списка;Cerner Corporation;;Акции;Акции иностранного эмитента обыкновенные;CERN;US1567821046;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1855;Некотировальная часть Списка;Regeneron Pharmaceuticals, Inc.;;Акции;Акции иностранного эмитента обыкновенные;REGN;US75886F1075;;;0,001000000000000000;USD;17.11.2016 0:00:00;;;
1856;Некотировальная часть Списка;Cognizant Technology Solutions Corporation;;Акции;Акции иностранного эмитента обыкновенные класса A;CTSH;US1924461023;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1857;Некотировальная часть Списка;Advance Auto Parts, Inc.;;Акции;Акции иностранного эмитента обыкновенные;AAP;US00751Y1064;;;0,000100000000000000;USD;17.11.2016 0:00:00;;;
1858;Некотировальная часть Списка;PerkinElmer, Inc.;;Акции;Акции иностранного эмитента обыкновенные;PKI;US7140461093;;;1,000000000000000000;USD;17.11.2016 0:00:00;;;
1859;Некотировальная часть Списка;Booking Holdings Inc.;;Акции;Акции иностранного эмитента обыкновенные;BKNG;US09857L1089;;;0,008000000000000000;USD;17.11.2016 0:00:00;;;
1860;Некотировальная часть Списка;HP Inc.;;Акции;Акции иностранного эмитента обыкновенные;HPQ;US40434L1052;;;0,010000000000000000;USD;17.11.2016 0:00:00;;;
1861;Некотировальная часть Списка;Lennar Corporation;;Акции;Акции иностранного эмитента обыкновенные класса A;LEN;US5260571048;;;0,100000000000000000;USD;17.11.2016 0:00:00;;;
1862;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки Citibank, N.A., удостоверяющие права в отношении обыкновенных акций  Nokia Corporation;NOK;US6549022043;;;;;14.10.2016 0:00:00;;;
1863;Некотировальная часть Списка;Amgen Inc.;;Акции;Акции иностранного эмитента обыкновенные;AMGN;US0311621009;;;0,000100000000000000;USD;06.10.2016 0:00:00;;;
1864;Некотировальная часть Списка;FedEx Corporation;;Акции;Акции иностранного эмитента обыкновенные;FDX;US31428X1063;;;0,100000000000000000;USD;06.10.2016 0:00:00;;;
1865;Некотировальная часть Списка;Masco Corporation;;Акции;Акции иностранного эмитента обыкновенные;MAS;US5745991068;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1866;Некотировальная часть Списка;Snap-on Incorporated;;Акции;Акции иностранного эмитента обыкновенные;SNA;US8330341012;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1867;Некотировальная часть Списка;The Williams Companies, Inc.;;Акции;Акции иностранного эмитента обыкновенные;WMB;US9694571004;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1868;Некотировальная часть Списка;Occidental Petroleum Corporation;;Акции;Акции иностранного эмитента обыкновенные;OXY;US6745991058;;;0,200000000000000000;USD;06.10.2016 0:00:00;;;
1869;Некотировальная часть Списка;NVIDIA Corporation;;Акции;Акции иностранного эмитента обыкновенные;NVDA;US67066G1040;;;0,001000000000000000;USD;06.10.2016 0:00:00;;;
1870;Некотировальная часть Списка;Citigroup Inc.;;Акции;Акции иностранного эмитента обыкновенные;C;US1729674242;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1871;Некотировальная часть Списка;Cummins Inc.;;Акции;Акции иностранного эмитента обыкновенные;CMI;US2310211063;;;2,500000000000000000;USD;06.10.2016 0:00:00;;;
1872;Некотировальная часть Списка;United Parcel Service, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса B;UPS;US9113121068;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1873;Некотировальная часть Списка;Mastercard Incorporated;;Акции;Акции иностранного эмитента обыкновенные класса A;MA;US57636Q1040;;;0,000100000000000000;USD;06.10.2016 0:00:00;;;
1874;Некотировальная часть Списка;Quanta Services, Inc.;;Акции;Акции иностранного эмитента обыкновенные;PWR;US74762E1029;;;0,000010000000000000;USD;06.10.2016 0:00:00;;;
1875;Некотировальная часть Списка;Xylem Inc.;;Акции;Акции иностранного эмитента обыкновенные;XYL;US98419M1009;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1876;Некотировальная часть Списка;General Dynamics Corporation;;Акции;Акции иностранного эмитента обыкновенные;GD;US3695501086;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1877;Некотировальная часть Списка;Union Pacific Corporation;;Акции;Акции иностранного эмитента обыкновенные;UNP;US9078181081;;;2,500000000000000000;USD;06.10.2016 0:00:00;;;
1878;Некотировальная часть Списка;C.H. Robinson Worldwide, Inc.;;Акции;Акции иностранного эмитента обыкновенные;CHRW;US12541W2098;;;0,100000000000000000;USD;06.10.2016 0:00:00;;;
1879;Некотировальная часть Списка;American Express Company;;Акции;Акции иностранного эмитента обыкновенные;AXP;US0258161092;;;0,200000000000000000;USD;06.10.2016 0:00:00;;;
1880;Некотировальная часть Списка;Freeport-McMoRan Inc.;;Акции;Акции иностранного эмитента обыкновенные;FCX;US35671D8570;;;0,100000000000000000;USD;06.10.2016 0:00:00;;;
1881;Некотировальная часть Списка;Expeditors International of Washington, Inc.;;Акции;Акции иностранного эмитента обыкновенные;EXPD;US3021301094;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1882;Некотировальная часть Списка;Eaton Corporation plc;;Акции;Акции иностранного эмитента обыкновенные;ETN;IE00B8KQN827;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1883;Некотировальная часть Списка;Norfolk Southern Corporation;;Акции;Акции иностранного эмитента обыкновенные;NSC;US6558441084;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1884;Некотировальная часть Списка;AMETEK, Inc.;;Акции;Акции иностранного эмитента обыкновенные;AME;US0311001004;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1885;Некотировальная часть Списка;Equifax Inc.;;Акции;Акции иностранного эмитента обыкновенные;EFX;US2944291051;;;1,250000000000000000;USD;06.10.2016 0:00:00;;;
1886;Некотировальная часть Списка;American International Group, Inc.;;Акции;Акции иностранного эмитента обыкновенные;AIG;US0268747849;;;2,500000000000000000;USD;06.10.2016 0:00:00;;;
1887;Некотировальная часть Списка;Raytheon Technologies Corporation;;Акции;Акции иностранного эмитента обыкновенные;RTX;US75513E1010;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1888;Некотировальная часть Списка;Verisk Analytics, Inc.;;Акции;Акции иностранного эмитента обыкновенные;VRSK;US92345Y1064;;;0,001000000000000000;USD;06.10.2016 0:00:00;;;
1889;Некотировальная часть Списка;JPMorgan Chase & Co.;;Акции;Акции иностранного эмитента обыкновенные;JPM;US46625H1005;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1890;Некотировальная часть Списка;Illinois Tool Works Inc.;;Акции;Акции иностранного эмитента обыкновенные;ITW;US4523081093;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1891;Некотировальная часть Списка;Pioneer Natural Resources Company;;Акции;Акции иностранного эмитента обыкновенные;PXD;US7237871071;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1892;Некотировальная часть Списка;Textron Inc.;;Акции;Акции иностранного эмитента обыкновенные;TXT;US8832031012;;;0,125000000000000000;USD;06.10.2016 0:00:00;;;
1893;Некотировальная часть Списка;Honeywell International Inc.;;Акции;Акции иностранного эмитента обыкновенные;HON;US4385161066;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1894;Некотировальная часть Списка;Kinder Morgan, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса P;KMI;US49456B1017;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1895;Некотировальная часть Списка;Northrop Grumman Corporation;;Акции;Акции иностранного эмитента обыкновенные;NOC;US6668071029;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1896;Некотировальная часть Списка;Lockheed Martin Corporation;;Акции;Акции иностранного эмитента обыкновенные;LMT;US5398301094;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1897;Некотировальная часть Списка;Flowserve Corporation;;Акции;Акции иностранного эмитента обыкновенные;FLS;US34354P1057;;;1,250000000000000000;USD;06.10.2016 0:00:00;;;
1898;Некотировальная часть Списка;Oracle Corporation;;Акции;Акции иностранного эмитента обыкновенные;ORCL;US68389X1054;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1899;Некотировальная часть Списка;Deere & Company;;Акции;Акции иностранного эмитента обыкновенные;DE;US2441991054;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1900;Некотировальная часть Списка;PepsiCo, Inc.;;Акции;Акции иностранного эмитента обыкновенные;PEP;US7134481081;;;0,016700000000000000;USD;06.10.2016 0:00:00;;;
1901;Некотировальная часть Списка;Robert Half International Inc.;;Акции;Акции иностранного эмитента обыкновенные;RHI;US7703231032;;;0,001000000000000000;USD;06.10.2016 0:00:00;;;
1902;Некотировальная часть Списка;Biogen Inc.;;Акции;Акции иностранного эмитента обыкновенные;BIIB;US09062X1037;;;0,000500000000000000;USD;06.10.2016 0:00:00;;;
1903;Некотировальная часть Списка;Stanley Black & Decker, Inc.;;Акции;Акции иностранного эмитента обыкновенные;SWK;US8545021011;;;2,500000000000000000;USD;06.10.2016 0:00:00;;;
1904;Некотировальная часть Списка;3M Company;;Акции;Акции иностранного эмитента обыкновенные;MMM;US88579Y1010;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1905;Некотировальная часть Списка;Devon Energy Corporation;;Акции;Акции иностранного эмитента обыкновенные;DVN;US25179M1036;;;0,100000000000000000;USD;06.10.2016 0:00:00;;;
1906;Некотировальная часть Списка;Rockwell Automation, Inc.;;Акции;Акции иностранного эмитента обыкновенные;ROK;US7739031091;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1907;Некотировальная часть Списка;Nielsen Holdings plc;;Акции;Акции иностранного эмитента обыкновенные;NLSN;GB00BWFY5505;;;0,070000000000000000;EUR;06.10.2016 0:00:00;;;
1908;Некотировальная часть Списка;Wells Fargo & Company;;Акции;Акции иностранного эмитента обыкновенные;WFC;US9497461015;;;1,666000000000000000;USD;06.10.2016 0:00:00;;;
1909;Некотировальная часть Списка;Fastenal Company;;Акции;Акции иностранного эмитента обыкновенные;FAST;US3119001044;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1910;Некотировальная часть Списка;J.B. Hunt Transport Services, Inc.;;Акции;Акции иностранного эмитента обыкновенные;JBHT;US4456581077;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1911;Некотировальная часть Списка;Merck & Co., Inc.;;Акции;Акции иностранного эмитента обыкновенные;MRK;US58933Y1055;;;0,500000000000000000;USD;06.10.2016 0:00:00;;;
1912;Некотировальная часть Списка;Stericycle, Inc.;;Акции;Акции иностранного эмитента обыкновенные;SRCL;US8589121081;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1913;Некотировальная часть Списка;W.W. Grainger, Inc.;;Акции;Акции иностранного эмитента обыкновенные;GWW;US3848021040;;;0,500000000000000000;USD;06.10.2016 0:00:00;;;
1914;Некотировальная часть Списка;UnitedHealth Group Incorporated;;Акции;Акции иностранного эмитента обыкновенные;UNH;US91324P1021;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1915;Некотировальная часть Списка;Boston Scientific Corporation;;Акции;Акции иностранного эмитента обыкновенные;BSX;US1011371077;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1916;Некотировальная часть Списка;Marathon Oil Corporation;;Акции;Акции иностранного эмитента обыкновенные;MRO;US5658491064;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1917;Некотировальная часть Списка;Roper Technologies, Inc.;;Акции;Акции иностранного эмитента обыкновенные;ROP;US7766961061;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1918;Некотировальная часть Списка;Altria Group, Inc.;;Акции;Акции иностранного эмитента обыкновенные;MO;US02209S1033;;;0,333000000000000000;USD;06.10.2016 0:00:00;;;
1919;Некотировальная часть Списка;PACCAR Inc;;Акции;Акции иностранного эмитента обыкновенные;PCAR;US6937181088;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1920;Некотировальная часть Списка;Bristol-Myers Squibb Company;;Акции;Акции иностранного эмитента обыкновенные;BMY;US1101221083;;;0,100000000000000000;USD;06.10.2016 0:00:00;;;
1921;Некотировальная часть Списка;Emerson Electric Co.;;Акции;Акции иностранного эмитента обыкновенные;EMR;US2910111044;;;0,500000000000000000;USD;06.10.2016 0:00:00;;;
1922;Некотировальная часть Списка;Target Corporation;;Акции;Акции иностранного эмитента обыкновенные;TGT;US87612E1064;;;0,083300000000000000;USD;06.10.2016 0:00:00;;;
1923;Некотировальная часть Списка;Accenture plc;;Акции;Акции иностранного эмитента обыкновенные класса A;ACN;IE00B4BNMY34;;;0,000022500000000000;USD;06.10.2016 0:00:00;;;
1924;Некотировальная часть Списка;Ryder System, Inc.;;Акции;Акции иностранного эмитента обыкновенные;R;US7835491082;;;0,500000000000000000;USD;06.10.2016 0:00:00;;;
1925;Некотировальная часть Списка;Dover Corporation;;Акции;Акции иностранного эмитента обыкновенные;DOV;US2600031080;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1926;Некотировальная часть Списка;Schlumberger Limited;;Акции;Акции иностранного эмитента обыкновенные;SLB;AN8068571086;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1927;Некотировальная часть Списка;Halliburton Company;;Акции;Акции иностранного эмитента обыкновенные;HAL;US4062161017;;;2,500000000000000000;USD;06.10.2016 0:00:00;;;
1928;Некотировальная часть Списка;Waste Management, Inc.;;Акции;Акции иностранного эмитента обыкновенные;WM;US94106L1098;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1929;Некотировальная часть Списка;Republic Services, Inc.;;Акции;Акции иностранного эмитента обыкновенные;RSG;US7607591002;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1930;Некотировальная часть Списка;General Motors Company;;Акции;Акции иностранного эмитента обыкновенные;GM;US37045V1008;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1931;Некотировальная часть Списка;Jacobs Engineering Group Inc.;;Акции;Акции иностранного эмитента обыкновенные;J;US4698141078;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1932;Некотировальная часть Списка;BlackRock, Inc.;;Акции;Акции иностранного эмитента обыкновенные;BLK;US09247X1019;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1933;Некотировальная часть Списка;United Airlines Holdings, Inc.;;Акции;Акции иностранного эмитента обыкновенные;UAL;US9100471096;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1934;Некотировальная часть Списка;The Hershey Company;;Акции;Акции иностранного эмитента обыкновенные;HSY;US4278661081;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1935;Некотировальная часть Списка;United Rentals, Inc.;;Акции;Акции иностранного эмитента обыкновенные;URI;US9113631090;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1936;Некотировальная часть Списка;Dollar General Corporation;;Акции;Акции иностранного эмитента обыкновенные;DG;US2566771059;;;0,875000000000000000;USD;06.10.2016 0:00:00;;;
1937;Некотировальная часть Списка;Southwest Airlines Co.;;Акции;Акции иностранного эмитента обыкновенные;LUV;US8447411088;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1938;Некотировальная часть Списка;EOG Resources, Inc.;;Акции;Акции иностранного эмитента обыкновенные;EOG;US26875P1012;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1939;Некотировальная часть Списка;The Home Depot, Inc.;;Акции;Акции иностранного эмитента обыкновенные;HD;US4370761029;;;0,050000000000000000;USD;06.10.2016 0:00:00;;;
1940;Некотировальная часть Списка;NIKE, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса B;NKE;US6541061031;;;;;06.10.2016 0:00:00;;;
1941;Некотировальная часть Списка;Dollar Tree, Inc.;;Акции;Акции иностранного эмитента обыкновенные;DLTR;US2567461080;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1942;Некотировальная часть Списка;The Charles Schwab Corporation;;Акции;Акции иностранного эмитента обыкновенные;SCHW;US8085131055;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1943;Некотировальная часть Списка;Hess Corporation;;Акции;Акции иностранного эмитента обыкновенные;HES;US42809H1077;;;1,000000000000000000;USD;06.10.2016 0:00:00;;;
1944;Некотировальная часть Списка;Fluor Corporation;;Акции;Акции иностранного эмитента обыкновенные;FLR;US3434121022;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1945;Некотировальная часть Списка;ConocoPhillips;;Акции;Акции иностранного эмитента обыкновенные;COP;US20825C1045;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1946;Некотировальная часть Списка;Medtronic Public Limited Company;;Акции;Акции иностранного эмитента обыкновенные;MDT;IE00BTN1Y115;;;0,000100000000000000;USD;06.10.2016 0:00:00;;;
1947;Некотировальная часть Списка;Mondelez International, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;MDLZ;US6092071058;;;;;06.10.2016 0:00:00;;;
1948;Некотировальная часть Списка;Cintas Corporation;;Акции;Акции иностранного эмитента обыкновенные;CTAS;US1729081059;;;;;06.10.2016 0:00:00;;;
1949;Некотировальная часть Списка;Parker-Hannifin Corporation;;Акции;Акции иностранного эмитента обыкновенные;PH;US7010941042;;;0,500000000000000000;USD;06.10.2016 0:00:00;;;
1950;Некотировальная часть Списка;Phillips 66;;Акции;Акции иностранного эмитента обыкновенные;PSX;US7185461040;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1951;Некотировальная часть Списка;Danaher Corporation;;Акции;Акции иностранного эмитента обыкновенные;DHR;US2358511028;;;0,010000000000000000;USD;06.10.2016 0:00:00;;;
1952;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки Citibank, N.A., удостоверяющие права в отношении обыкновенных акций класса A  JOYY Inc.;YY;US46591M1099;;;;;24.08.2016 0:00:00;;;
1953;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки JPMorgan Chase Bank, N.A., удостоверяющие права в отношении обыкновенных акций  Dr. Reddy’s Laboratories Limited;RDY;US2561352038;;;;;24.08.2016 0:00:00;;;
1954;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки The Bank of New York Mellon, удостоверяющие права в отношении обыкновенных акций класса H  Aluminum Corporation of China Limited;ACH;US0222761092;;;;;24.08.2016 0:00:00;;;
1955;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки The Bank of New York Mellon, удостоверяющие права в отношении обыкновенных акций класса H  China Eastern Airlines Corporation Limited;CEA;US16937R1041;;;;;24.08.2016 0:00:00;;;
1956;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки JPMorgan Chase Bank, N.A., удостоверяющие права в отношении обыкновенных акций класса A  Weibo Corporation;WB;US9485961018;;;;;24.08.2016 0:00:00;;;
1957;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки Deutsche Bank Trust Company Americas, удостоверяющие права в отношении обыкновенных акций класса H  China Life Insurance Company Limited;LFC;US16939P1066;;;;;24.08.2016 0:00:00;;;
1958;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки The Bank of New York Mellon, удостоверяющие права в отношении обыкновенных акций класса H  Sinopec Shanghai Petrochemical Company Limited;SHI;US82935M1099;;;;;24.08.2016 0:00:00;;;
1959;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки Deutsche Bank Trust Company Americas, удостоверяющие права в отношении обыкновенных акций  Melco Resorts & Entertainment Limited;MLCO;US5854641009;;;;;24.08.2016 0:00:00;;;
1960;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки Citibank, N.A., удостоверяющие права в отношении обыкновенных акций  LG Display Co., Ltd.;LPL;US50186V1026;;;;;24.08.2016 0:00:00;;;
1961;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки The Bank of New York Mellon, удостоверяющие права в отношении обыкновенных акций класса H  Huaneng Power International, Inc.;HNP;US4433041005;;;;;24.08.2016 0:00:00;;;
1962;Некотировальная часть Списка;Citibank, N.A.;;Депозитарные расписки;Депозитарные расписки Citibank, N.A., удостоверяющие права в отношении обыкновенных акций  Huazhu Group Limited;HTHT;US44332N1063;;;;;24.08.2016 0:00:00;;;
1963;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки Deutsche Bank Trust Company Americas, удостоверяющие права в отношении обыкновенных акций класса A  JD.com, Inc.;JD;US47215P1066;;;;;24.08.2016 0:00:00;;;
1964;Некотировальная часть Списка;JPMorgan Chase Bank, N.A.;;Депозитарные расписки;Депозитарные расписки JPMorgan Chase Bank, N.A., удостоверяющие права в отношении обыкновенных акций  51job, Inc.;JOBS;US3168271043;;;;;24.08.2016 0:00:00;;;
1965;Некотировальная часть Списка;Deutsche Bank Trust Company Americas;;Депозитарные расписки;Депозитарные расписки Deutsche Bank Trust Company Americas, удостоверяющие права в отношении обыкновенных акций класса A  Vipshop Holdings Limited;VIPS;US92763W1036;;;;;24.08.2016 0:00:00;;;
1966;Некотировальная часть Списка;The Bank of New York Mellon;;Депозитарные расписки;Депозитарные расписки The Bank of New York Mellon, удостоверяющие права в отношении обыкновенных акций класса H  China Southern Airlines Company Limited;ZNH;US1694091091;;;;;24.08.2016 0:00:00;;;
